18,412765540,15,0,76,0,73054643,17986407,378,511,15,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:20:16,13554009,3479291,0
18,412765540,15,0,68,0,73054862,17986951,3570,511,45,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:20:46,13554050,3479407,1
18,412765540,15,0,69,0,73054720,17987514,3515,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:21:16,13554023,3479527,2
18,412765540,15,0,66,0,73054277,17988515,3310,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:22:17,13553941,3479741,3
18,412765540,15,0,69,0,73053944,17989008,3305,511,47,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:22:47,13553879,3479846,4
18,412765540,15,0,70,0,73053633,17989486,3291,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:23:17,13553822,3479948,5
18,412765540,15,0,71,0,73053257,17989965,3219,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:23:47,13553752,3480050,6
18,412765540,15,0,71,0,73052814,17990433,3192,511,17,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:24:17,13553670,3480149,7
18,412765540,15,0,73,0,73052368,17990892,3221,511,47,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:24:47,13553587,3480247,8
18,412765540,15,0,74,0,73051948,17991352,3220,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:25:17,13553509,3480345,9
18,412765540,15,0,75,0,73051523,17991849,3213,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:25:48,13553430,3480451,10
18,412765540,15,0,77,0,73051063,17992336,3211,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:26:17,13553345,3480555,11
18,412765540,15,0,78,0,73050610,17992841,3230,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:26:47,13553261,3480663,12
18,412765540,15,0,72,0,73050139,17993266,3163,511,15,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:27:17,13553173,3480753,13
18,412765540,15,0,70,0,73049656,17993730,3178,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:27:47,13553084,3480852,14
18,412765540,15,0,70,0,73049221,17994161,3198,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:28:17,13553003,3480944,15
18,412765540,15,0,71,0,73048768,17994589,3208,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:28:46,13552919,3481035,16
18,412765540,15,0,67,0,73048323,17995013,3153,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:29:16,13552836,3481126,17
18,412765540,15,0,69,0,73047869,17995448,3195,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:29:46,13552752,3481218,18
18,412765540,15,0,69,0,73047437,17995882,3166,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:30:16,13552672,3481311,19
18,412765540,15,0,70,0,73046982,17996293,3168,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:30:46,13552588,3481398,20
18,412765540,15,0,70,0,73046515,17996699,3150,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:31:16,13552501,3481485,21
18,412765540,15,0,70,0,73046021,17997100,3149,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:31:46,13552409,3481570,22
18,412765540,15,0,71,0,73045551,17997518,3168,511,16,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:32:16,13552322,3481660,23
18,412765540,15,0,73,0,73045104,17997973,3186,511,46,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:32:48,13552239,3481757,24
18,412765540,15,0,72,0,73044621,17998442,3196,511,18,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:33:19,13552150,3481856,25
18,412765540,15,0,72,0,73043732,17999325,3183,511,18,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:34:18,13551985,3482045,26
18,412765540,15,0,72,0,73043275,17999774,3173,511,48,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:34:48,13551900,3482140,27
18,412765540,15,0,71,0,73042780,18000189,3116,511,18,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:35:21,13551808,3482229,28
18,412765540,15,0,71,0,73042256,18000593,3100,511,49,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:35:49,13551711,3482315,29
18,412765540,15,0,72,0,73041743,18000985,3123,511,19,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:36:19,13551616,3482399,30
18,412765540,15,0,72,0,73040705,18001792,3115,511,19,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:37:21,13551423,3482571,31
18,412765540,15,0,73,0,73039663,18002656,3141,511,21,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:38:21,13551230,3482755,32
18,412765540,15,0,74,0,73038642,18003500,3143,511,21,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:39:22,13551040,3482935,33
18,412765540,15,0,74,0,73038130,18003957,3156,511,52,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:39:54,13550945,3483032,34
18,412765540,15,0,73,0,73037636,18004382,3143,511,22,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:40:23,13550854,3483123,35
18,412765540,15,0,73,0,73037140,18004813,3169,511,52,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:40:54,13550762,3483215,36
18,412765540,15,0,74,0,73036659,18005303,3185,511,24,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:41:26,13550672,3483319,37
18,412765540,15,0,73,0,73036194,18005771,3220,511,54,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:41:54,13550586,3483419,38
18,412765540,15,0,75,0,73035804,18006299,3343,511,25,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:42:25,13550514,3483531,39
18,412765540,15,0,75,0,73035489,18006869,3355,511,55,0,,,0,1,1,1,1,0,00-00 24:60,0,,0,0,0,0,0,2020-05-02 04:42:55,13550455,3483653,40
